ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Since,Total_Spending,Total_Children,AgeGroup,Cluster,KMeans_Cluster_Names,PCA1,PCA2,GMM_Cluster,GMM_Confidence,GMM_Cluster_Names
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,58,5051,253,2,50-59,0,Recent Low-Value Customers,-0.9380159730233179,-1.254237214600525,2,0.9991121857168743,Mid-Value Active Customers
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,52,5094,502,1,50-59,2,High-Value Store Loyalists,-0.03172890957746155,-1.671495732260313,2,0.9832305909849948,Mid-Value Active Customers
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,4650,119,1,40-49,0,Recent Low-Value Customers,-1.531769250995808,0.19286602279827675,2,0.8478023296224156,Mid-Value Active Customers
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,46,5118,1250,2,40-49,3,Dormant / Disengaged Customers,0.7997072599013713,0.3775763700521468,3,1.0,High-Value Omnichannel Customers
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,4687,969,1,40-49,3,Dormant / Disengaged Customers,2.0203681536306233,-0.20712219343658256,1,0.990531759386021,High-Value Store Customers
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,4776,76,2,70+,5,Low-Engagement Mature Customers,-1.206874712558905,-0.6939152937156654,0,0.9827795732136005,Low-Value Customers
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,4526,62,2,60-69,5,Low-Engagement Mature Customers,-0.9276910170266226,-0.2688145013911889,0,0.743416452424131,Low-Value Customers
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,63,4766,1382,0,60-69,1,High-Value At-Risk Customers,2.8790599460359925,1.797180957797888,1,0.9984479384189509,High-Value Store Customers
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,4590,84,1,40-49,4,High-Value Omnichannel Customers,-1.583753901105209,1.156876991823766,0,0.9213152451668094,Low-Value Customers
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,73,4799,255,2,70+,5,Low-Engagement Mature Customers,-1.0853955171142715,0.8552419777445871,2,0.9997599636699213,Mid-Value Active Customers
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,65,4828,43,2,60-69,5,Low-Engagement Mature Customers,-1.8812850223653907,0.5826182442700644,0,0.9675885568485736,Low-Value Customers
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,4717,398,1,60-69,5,Low-Engagement Mature Customers,0.7098928460089593,-0.6204768660997623,2,0.8287160345595179,Mid-Value Active Customers
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,48,4522,76,1,40-49,4,High-Value Omnichannel Customers,-1.4972455044943576,0.9734036005098059,0,0.9722582195947734,Low-Value Customers
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,4471,902,2,60-69,1,High-Value At-Risk Customers,0.7246106171449168,1.5400010741409607,1,0.9884952154589051,High-Value Store Customers
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,4506,823,1,40-49,3,Dormant / Disengaged Customers,1.3807984399077315,-0.9676183465675847,1,0.9554697711020477,High-Value Store Customers
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,49,4450,1179,1,40-49,3,Dormant / Disengaged Customers,2.255937537049422,1.3768068078382447,1,0.9840240361936107,High-Value Store Customers
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,51,5071,1921,1,50-59,2,High-Value Store Loyalists,3.2257589805658538,0.2391891030463555,1,0.9832437922995666,High-Value Store Customers
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,74,4875,185,2,70+,5,Low-Engagement Mature Customers,-0.3521247315218207,1.5145620711279073,2,0.9999792212778189,Mid-Value Active Customers
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,4914,433,2,50-59,2,High-Value Store Loyalists,-0.2194998464459467,-0.9429417883237111,2,0.9866448828650324,Mid-Value Active Customers
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,4618,34,2,70+,5,Low-Engagement Mature Customers,-1.621574064832808,1.4249684092408186,0,0.9918969248887416,Low-Value Customers
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,4834,907,1,60-69,1,High-Value At-Risk Customers,1.4843818311435837,-0.9874015796035586,1,0.9743168529625555,High-Value Store Customers
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,4652,416,2,50-59,2,High-Value Store Loyalists,1.6659442499576673,-0.056866917243195036,3,1.0,High-Value Omnichannel Customers
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,4838,44,2,60-69,4,High-Value Omnichannel Customers,-1.5253612970237977,1.7240170270000945,0,0.9999498939363065,Low-Value Customers
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,69,4510,1588,0,60-69,1,High-Value At-Risk Customers,2.3707306812834017,-0.7741934361496225,1,0.9979471136233916,High-Value Store Customers
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,5049,1797,0,50-59,3,Dormant / Disengaged Customers,1.6850886312809057,1.0482600541671827,1,0.9670440268321009,High-Value Store Customers
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,5081,40,2,50-59,0,Recent Low-Value Customers,-1.9467700790378217,0.10220513607475248,0,0.9960446568096291,Low-Value Customers
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,5038,1143,1,60-69,2,High-Value Store Loyalists,0.022402296152036698,0.2541948296540074,3,0.9999999999940368,High-Value Omnichannel Customers
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,4449,914,0,50-59,3,Dormant / Disengaged Customers,1.462012341910649,1.2755953177502315,1,0.9992287286362236,High-Value Store Customers
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,4973,1502,0,30-39,3,Dormant / Disengaged Customers,0.1761740167709849,0.3915281352375281,3,0.9999999999997637,High-Value Omnichannel Customers
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,4948,1338,1,70+,1,High-Value At-Risk Customers,2.11107568726861,-1.0016203527148548,1,0.9971125318314848,High-Value Store Customers
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,4791,27,1,40-49,4,High-Value Omnichannel Customers,-2.6105305249644384,0.7517463780292878,0,0.9933450122479148,Low-Value Customers
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,4722,763,1,40-49,2,High-Value Store Loyalists,1.2488502919722086,-1.746469226899286,2,0.680465037302442,Mid-Value Active Customers
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,4793,1331,0,70+,1,High-Value At-Risk Customers,1.5394708724707038,0.46465915438148125,3,0.9999998924203131,High-Value Omnichannel Customers
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,4750,525,2,60-69,2,High-Value Store Loyalists,0.6871827838416187,1.1973438087249975,2,0.8403175841923726,Mid-Value Active Customers
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,4462,9,2,60-69,0,Recent Low-Value Customers,-2.0113494749211296,-0.930550029225574,0,0.9505805369135047,Low-Value Customers
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,4531,953,1,60-69,1,High-Value At-Risk Customers,0.7898148408773157,1.7019031705754128,1,0.9924972125066847,High-Value Store Customers
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,4709,68,2,50-59,0,Recent Low-Value Customers,-1.5744403451476545,-0.6665657628198884,0,0.9689791996080342,Low-Value Customers
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,4716,131,2,50-59,0,Recent Low-Value Customers,-1.432303815613471,-0.3221282894592554,2,0.9780790391552544,Mid-Value Active Customers
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,4772,882,1,50-59,1,High-Value At-Risk Customers,1.86744191913941,0.5211796672174862,1,0.9993663324543225,High-Value Store Customers
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,5111,1149,0,40-49,2,High-Value Store Loyalists,1.2192262082854568,0.17097725053041374,1,0.9510719864435505,High-Value Store Customers
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,4735,37,1,50-59,0,Recent Low-Value Customers,-2.3657151167005797,0.1321011449962644,0,0.9903795618596305,Low-Value Customers
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,4756,388,1,50-59,4,High-Value Omnichannel Customers,0.10912131013289204,1.4700531652041207,2,0.9929603392352927,Mid-Value Active Customers
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,4947,1428,0,30-39,3,Dormant / Disengaged Customers,1.3475198186659811,-0.8290249895690002,1,0.9977992779267747,High-Value Store Customers
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,4850,1633,0,60-69,1,High-Value At-Risk Customers,2.5311553689693262,2.0132962805667525,1,0.9991278524236341,High-Value Store Customers
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,4851,173,1,40-49,0,Recent Low-Value Customers,-2.134707411371192,-1.031186943963658,2,0.998482120446373,Mid-Value Active Customers
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,4712,99,1,30-39,0,Recent Low-Value Customers,-2.07424780580946,-1.1505002671447566,0,0.7896106038236067,Low-Value Customers
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,4919,215,1,60-69,5,Low-Engagement Mature Customers,-0.891153732986321,-1.2353995234767494,2,0.9998557196884367,Mid-Value Active Customers
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,4945,929,1,60-69,2,High-Value Store Loyalists,1.6055989655434155,0.3083126685709728,1,0.9507198797300318,High-Value Store Customers
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,4549,219,1,50-59,0,Recent Low-Value Customers,-1.001951721291057,-0.4995825271714147,2,0.9997579638009763,Mid-Value Active Customers
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,4739,174,2,40-49,0,Recent Low-Value Customers,-0.6202732795097359,-1.1757054029246663,2,0.9998681303744706,Mid-Value Active Customers
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,5014,92,2,40-49,0,Recent Low-Value Customers,-1.392023753061566,-0.8156357261894249,0,0.8941428446567382,Low-Value Customers
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,4741,1052,0,50-59,3,Dormant / Disengaged Customers,2.3166593153502126,-0.5517166787645156,1,0.9984064956925172,High-Value Store Customers
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,4912,275,1,60-69,5,Low-Engagement Mature Customers,-0.3056733641912466,0.25337598176269277,2,0.9997613042339362,Mid-Value Active Customers
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,5143,587,1,60-69,5,Low-Engagement Mature Customers,0.224878467737356,-0.4856588796181136,1,0.6039231408005915,High-Value Store Customers
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,5093,1662,1,70+,2,High-Value Store Loyalists,2.0489006284537705,-0.28430061277511764,1,0.9406996820012596,High-Value Store Customers
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,4951,159,1,40-49,4,High-Value Omnichannel Customers,-1.7511033491079349,-0.19172568276803778,2,0.9935674583476141,Mid-Value Active Customers
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,4839,1024,0,70+,1,High-Value At-Risk Customers,1.270336218096513,1.5050984925724173,1,0.9795126446865133,High-Value Store Customers
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,4515,35,1,50-59,4,High-Value Omnichannel Customers,-1.7252450205299226,1.457643265736579,0,0.9942143235040962,Low-Value Customers
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,4750,1042,0,60-69,1,High-Value At-Risk Customers,1.3482129991491656,1.67446081864581,1,0.9995007876377523,High-Value Store Customers
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,4652,395,2,50-59,2,High-Value Store Loyalists,0.1430816319332234,-0.7099194308397514,2,0.9925020944912833,Mid-Value Active Customers
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,5103,557,0,40-49,2,High-Value Store Loyalists,0.8544992197797321,-1.4575107973203283,3,0.9959212229832956,High-Value Omnichannel Customers
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,4454,9,2,60-69,0,Recent Low-Value Customers,-4.838922267662109,-1.6758109954415061,3,0.9999999999997762,High-Value Omnichannel Customers
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,4804,69,0,30-39,0,Recent Low-Value Customers,-2.080734842573534,-1.0642402268427373,0,0.9852677059762717,Low-Value Customers
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,4617,486,1,50-59,2,High-Value Store Loyalists,0.46990786754464037,-1.5553785731163343,2,0.8194951739923625,Mid-Value Active Customers
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,37,4595,34,1,30-39,4,High-Value Omnichannel Customers,-2.4542845904945123,0.5809164150088156,0,0.989706872090836,Low-Value Customers
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,30,5097,1365,0,18-29,3,Dormant / Disengaged Customers,1.8250299961110952,-0.3141974570583403,3,0.9999996032584951,High-Value Omnichannel Customers
11148,1975,Graduation,Together,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,4854,13,1,40-49,4,High-Value Omnichannel Customers,-2.5069924305972116,1.1251670822854394,0,0.9812897941256987,Low-Value Customers
1168,1978,PhD,Married,72159.0,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,47,5056,1401,0,40-49,3,Dormant / Disengaged Customers,2.046806629213589,0.6321297219404538,1,0.9977735860972053,High-Value Store Customers
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,64,4982,1574,0,60-69,1,High-Value At-Risk Customers,1.207075721370955,-1.0974326703284463,1,0.9942653140728328,High-Value Store Customers
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,41,4740,1323,0,40-49,3,Dormant / Disengaged Customers,1.8839078028294234,-1.0506978194031298,1,0.9128297068321215,High-Value Store Customers
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,54,4769,1217,1,50-59,2,High-Value Store Loyalists,2.2005205834221933,-0.16650397977390533,1,0.9480408151684376,High-Value Store Customers
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,74,5037,103,3,70+,5,Low-Engagement Mature Customers,-0.7301401124215694,1.4753097523816958,0,0.5917157333704844,Low-Value Customers
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,49,4808,84,0,40-49,4,High-Value Omnichannel Customers,-1.9037295821750906,1.194380334115791,0,0.9684742669563182,Low-Value Customers
9029,1972,PhD,Married,70116.0,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,53,4967,1536,0,50-59,3,Dormant / Disengaged Customers,2.378170611701026,1.3073904422752831,1,0.998778100060566,High-Value Store Customers
521,1985,Graduation,Together,54006.0,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,40,5097,581,1,30-39,2,High-Value Store Loyalists,0.24768461335231848,-1.0178292997201814,2,0.9779204927817178,Mid-Value Active Customers
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,59,5047,928,1,50-59,1,High-Value At-Risk Customers,0.9742692003130654,-0.778923351949101,1,0.9959855847592266,High-Value Store Customers
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,50,4644,14,0,40-49,0,Recent Low-Value Customers,-2.420277533339216,-0.8066435315594058,0,0.9997206384011658,Low-Value Customers
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,46,4774,424,1,40-49,3,Dormant / Disengaged Customers,0.4156247215917551,0.26026660426501463,2,0.8911926797301959,Mid-Value Active Customers
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,54,4706,960,1,50-59,3,Dormant / Disengaged Customers,0.9954200271046652,0.8399636640735988,1,0.9958344397939942,High-Value Store Customers
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,43,5045,1555,0,40-49,3,Dormant / Disengaged Customers,1.57730316708884,-1.4116813222290865,1,0.9826644813236272,High-Value Store Customers
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,52,5078,656,2,50-59,2,High-Value Store Loyalists,0.5665167048668954,-1.793888861258604,2,0.9077784246623051,Mid-Value Active Customers
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,57,4744,55,2,50-59,4,High-Value Omnichannel Customers,-1.4481848014913108,1.2151459746406494,0,0.9950114703394686,Low-Value Customers
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,41,4497,20,1,40-49,0,Recent Low-Value Customers,-1.931936278968933,0.2240570194536931,0,0.9544825112377453,Low-Value Customers
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,54,5084,367,1,50-59,2,High-Value Store Loyalists,-0.9734717216155622,-1.7866804996591377,3,0.9004945115863748,High-Value Omnichannel Customers
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,48,4559,2257,0,40-49,3,Dormant / Disengaged Customers,2.5132747382009466,-0.36973897871397676,1,0.9970339044765437,High-Value Store Customers
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,58,4568,42,1,50-59,4,High-Value Omnichannel Customers,-1.720178523042961,0.8760235304591755,0,0.9963299509564078,Low-Value Customers
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,61,4830,1049,1,60-69,1,High-Value At-Risk Customers,2.12458551027732,1.2706411549645722,1,0.9949070205972709,High-Value Store Customers
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,4522,48,2,50-59,4,High-Value Omnichannel Customers,-1.4369509749617129,1.2422088887467397,0,0.9443074225207243,Low-Value Customers
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,77,4991,685,1,70+,2,High-Value Store Loyalists,1.364814365974862,-1.6326449072739366,1,0.8315502417784724,High-Value Store Customers
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,73,4519,39,1,70+,5,Low-Engagement Mature Customers,-0.6242075376427265,1.6479244840782914,0,0.9680864766180297,Low-Value Customers
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,4590,43,0,30-39,0,Recent Low-Value Customers,-2.320837872142655,-1.4371363579585272,0,0.9932011529699346,Low-Value Customers
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,66,5130,835,0,60-69,2,High-Value Store Loyalists,0.34869537263429623,-2.0368107144075975,3,0.8329401112988445,High-Value Omnichannel Customers
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,67,4607,1515,0,60-69,1,High-Value At-Risk Customers,2.273806268988399,0.7578162598429912,1,0.9993790497714283,High-Value Store Customers
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,74,4943,1039,1,70+,1,High-Value At-Risk Customers,2.1014679214508156,-1.3459569397932694,1,0.9916448226612865,High-Value Store Customers
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,50,4797,1596,1,40-49,2,High-Value Store Loyalists,1.8668116597861433,0.6010996719730011,3,0.9999999999749605,High-Value Omnichannel Customers
3074,1984,PhD,Married,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,41,5070,1828,0,40-49,3,Dormant / Disengaged Customers,0.948713443396801,0.24917884491710068,3,0.9981351832411173,High-Value Omnichannel Customers
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,56,4508,34,1,50-59,0,Recent Low-Value Customers,-2.1259461733689964,-0.6389359095611882,0,0.9859644016655869,Low-Value Customers
